year,price,transmission,mileage,fuelType,engineSize
2014,10999.0,Automatic,54097.0,Diesel,2.1
2016,19250.0,Semi-Auto,32506.0,Diesel,2.1
2016,15600.0,Manual,25997.0,Diesel,1.6
2016,17999.0,Automatic,25108.0,Diesel,2.1
2017,18231.0,Semi-Auto,20185.0,Petrol,2.0
2018,19902.0,Semi-Auto,45734.0,Diesel,2.1
2018,17750.0,Automatic,27563.0,Diesel,2.1
2016,15999.0,Automatic,37982.0,Petrol,2.0
2017,19743.0,Automatic,16509.0,Diesel,2.1
2019,24640.0,Semi-Auto,14751.0,Diesel,2.0
2019,19995.0,Automatic,13071.0,Petrol,1.5
2016,17999.0,Automatic,43003.0,Hybrid,2.1
2019,20349.0,Semi-Auto,14012.0,Petrol,1.5
2019,24000.0,Semi-Auto,5207.0,Petrol,1.5
2016,16250.0,Automatic,23196.0,Diesel,1.6
2016,20490.0,Semi-Auto,10542.0,Petrol,2.0
2015,15991.0,Semi-Auto,35000.0,Diesel,2.1
2015,18199.0,Automatic,24352.0,Diesel,2.1
2019,27890.0,Automatic,4985.0,Diesel,1.6
2019,19799.0,Semi-Auto,14251.0,Petrol,1.5
2019,27899.0,Automatic,8273.0,Diesel,2.0
2018,42995.0,Automatic,18000.0,Petrol,4.0
2018,28374.0,Automatic,8962.0,Diesel,2.0
2014,11999.0,Semi-Auto,28000.0,Petrol,1.6
2014,15999.0,Semi-Auto,31273.0,Petrol,2.0
2018,38495.0,Automatic,4127.0,Petrol,3.0
2017,17990.0,Semi-Auto,19627.0,Petrol,2.0
2015,12000.0,Automatic,40005.0,Diesel,2.1
2016,16700.0,Automatic,23539.0,Diesel,2.1
2017,20799.0,Automatic,40355.0,Petrol,2.0
2017,20880.0,Automatic,19752.0,Petrol,2.0
2019,23899.0,Semi-Auto,15337.0,Petrol,1.5
2017,22767.0,Automatic,30676.0,Diesel,2.1
2017,18498.0,Semi-Auto,42100.0,Hybrid,2.0
2015,15300.0,Automatic,33303.0,Diesel,2.1
2016,20990.0,Semi-Auto,14704.0,Petrol,2.0
2019,25980.0,Semi-Auto,9156.0,Diesel,2.0
2019,44480.0,Semi-Auto,1752.0,Petrol,3.0
2016,19750.0,Automatic,36095.0,Diesel,2.1
2017,21950.0,Semi-Auto,25270.0,Hybrid,2.1
2016,14000.0,Automatic,45000.0,Diesel,2.1
2017,19280.0,Semi-Auto,43855.0,Diesel,2.1
2018,27244.0,Automatic,12054.0,Diesel,2.1
2019,21449.0,Semi-Auto,19821.0,Diesel,2.0
2019,27980.0,Semi-Auto,3846.0,Diesel,1.6
2019,24998.0,Semi-Auto,15536.0,Petrol,1.5
2020,41995.0,Semi-Auto,100.0,Hybrid,2.0
2019,31995.0,Automatic,999.0,Diesel,2.0
2015,14695.0,Automatic,53279.0,Diesel,2.1
2016,16990.0,Automatic,29000.0,Diesel,2.1
2016,20900.0,Automatic,21466.0,Diesel,2.1
2016,10998.0,Manual,83786.0,Diesel,1.6
2020,34500.0,Semi-Auto,100.0,Diesel,2.0
2017,20988.0,Automatic,15072.0,Diesel,1.6
2019,30249.0,Semi-Auto,10525.0,Diesel,2.0
2019,30899.0,Semi-Auto,7942.0,Diesel,2.0
2017,24995.0,Automatic,14000.0,Petrol,2.0
2016,19900.0,Automatic,59256.0,Diesel,2.1
2017,23649.0,Semi-Auto,19758.0,Petrol,2.0
2017,21400.0,Automatic,54500.0,Diesel,2.1
2016,16562.0,Automatic,49126.0,Hybrid,2.0
2016,21998.0,Semi-Auto,10561.0,Diesel,2.1
2018,27498.0,Semi-Auto,12491.0,Diesel,2.1
2018,18900.0,Automatic,23570.0,Diesel,2.1
2018,18700.0,Semi-Auto,25340.0,Diesel,2.1
2019,27995.0,Automatic,7396.0,Diesel,2.0
2017,21630.0,Automatic,21994.0,Diesel,2.1
2019,28896.0,Automatic,6765.0,Diesel,2.0
2015,13750.0,Semi-Auto,61985.0,Diesel,2.1
2016,17900.0,Automatic,31000.0,Petrol,2.0
2019,29399.0,Semi-Auto,7224.0,Diesel,2.0
2019,29299.0,Semi-Auto,5979.0,Petrol,2.0
2019,34790.0,Semi-Auto,5298.0,Diesel,2.0
2017,22995.0,Semi-Auto,20000.0,Diesel,2.1
2019,28400.0,Semi-Auto,16884.0,Diesel,2.0
2016,15990.0,Automatic,17000.0,Petrol,2.0
2019,30995.0,Semi-Auto,5999.0,Diesel,2.0
2019,23400.0,Automatic,8000.0,Petrol,1.5
2018,17900.0,Automatic,28446.0,Diesel,2.1
2019,29749.0,Semi-Auto,10.0,Diesel,2.0
2019,29900.0,Automatic,2910.0,Petrol,1.5
2019,29944.0,Automatic,3500.0,Petrol,1.5
2019,31400.0,Automatic,2200.0,Diesel,2.0
2014,10190.0,Semi-Auto,62448.0,Diesel,2.1
2019,25599.0,Semi-Auto,13624.0,Petrol,1.5
2019,19980.0,Semi-Auto,14568.0,Petrol,1.5
2019,25999.0,Semi-Auto,14895.0,Diesel,2.0
2019,24799.0,Semi-Auto,12999.0,Petrol,1.5
2017,14698.0,Manual,59038.0,Diesel,2.1
2019,27900.0,Automatic,4507.0,Diesel,2.0
2017,22852.0,Semi-Auto,21750.0,Diesel,2.1
2019,35399.0,Semi-Auto,1273.0,Petrol,1.5
2014,9000.0,Manual,52000.0,Diesel,2.1
2019,29949.0,Automatic,2323.0,Petrol,2.0
2017,21650.0,Automatic,33943.0,Petrol,2.0
2019,26995.0,Semi-Auto,9.0,Diesel,1.6
2010,6994.0,Automatic,58535.0,Diesel,2.1
2014,14992.0,Semi-Auto,53600.0,Diesel,2.1
2019,22899.0,Semi-Auto,14959.0,Diesel,2.0
2019,25699.0,Semi-Auto,7521.0,Petrol,1.5
2019,26799.0,Semi-Auto,2498.0,Petrol,1.5
2019,33699.0,Semi-Auto,6225.0,Diesel,2.0
2019,24998.0,Semi-Auto,12999.0,Diesel,2.0
2015,12000.0,Automatic,40005.0,Diesel,2.1
2019,31529.0,Automatic,1000.0,Diesel,2.0
2019,25999.0,Semi-Auto,5922.0,Petrol,1.5
2011,7995.0,Automatic,62000.0,Diesel,2.1
2019,29199.0,Semi-Auto,11242.0,Diesel,2.0
2015,17130.0,Automatic,59549.0,Hybrid,2.1
2017,18660.0,Semi-Auto,23257.0,Diesel,2.1
2019,20599.0,Semi-Auto,12091.0,Petrol,1.5
2019,27195.0,Automatic,4114.0,Diesel,2.0
2017,20990.0,Automatic,29000.0,Diesel,2.1
2014,13799.0,Automatic,62588.0,Diesel,2.1
2019,32998.0,Semi-Auto,2878.0,Petrol,2.0
2019,26990.0,Semi-Auto,1237.0,Petrol,1.5
2019,32069.0,Automatic,1000.0,Diesel,2.0
2017,24480.0,Automatic,19402.0,Petrol,2.0
2019,41699.0,Semi-Auto,7400.0,Petrol,3.0
2017,17000.0,Automatic,29905.0,Diesel,2.1
2015,11591.0,Manual,94000.0,Diesel,2.1
2019,24549.0,Semi-Auto,2575.0,Petrol,1.5
2019,31040.0,Semi-Auto,4511.0,Diesel,2.0
2019,32499.0,Automatic,1800.0,Petrol,2.0
2015,17149.0,Automatic,48191.0,Diesel,2.1
2019,28349.0,Semi-Auto,7133.0,Diesel,2.0
2018,17999.0,Automatic,14632.0,Diesel,1.6
2016,16998.0,Semi-Auto,43014.0,Diesel,2.1
2019,30181.0,Automatic,1786.0,Diesel,2.0
2016,18108.0,Automatic,41864.0,Diesel,2.1
2016,15798.0,Semi-Auto,41279.0,Diesel,2.1
2016,20449.0,Semi-Auto,11017.0,Diesel,2.1
2019,28904.0,Automatic,2407.0,Diesel,2.0
2019,25399.0,Semi-Auto,13654.0,Petrol,1.5
2018,20299.0,Automatic,11498.0,Diesel,2.1
2018,27998.0,Semi-Auto,6787.0,Diesel,2.0
2015,10499.0,Automatic,79520.0,Diesel,2.1
2017,25999.0,Semi-Auto,6600.0,Petrol,2.0
2018,20999.0,Semi-Auto,9250.0,Petrol,1.5
2019,31980.0,Semi-Auto,9.0,Diesel,2.0
2017,33495.0,Semi-Auto,22574.0,Petrol,4.0
2017,20998.0,Semi-Auto,17657.0,Hybrid,2.1
2018,21991.0,Automatic,12767.0,Diesel,2.1
2013,9490.0,Semi-Auto,41921.0,Petrol,1.6
2019,29546.0,Automatic,7990.0,Diesel,2.0
2019,45980.0,Semi-Auto,2010.0,Petrol,3.0
2015,14490.0,Semi-Auto,41590.0,Petrol,2.0
2019,22706.0,Automatic,6602.0,Petrol,1.6
2019,26795.0,Semi-Auto,7140.0,Diesel,2.0
2016,18150.0,Semi-Auto,41356.0,Diesel,2.1
2017,20750.0,Automatic,21650.0,Diesel,2.1
2016,22995.0,Semi-Auto,30012.0,Diesel,2.1
2016,14000.0,Automatic,45000.0,Diesel,2.1
2017,19995.0,Semi-Auto,43000.0,Diesel,2.1
2017,18979.0,Semi-Auto,27384.0,Diesel,2.1
2016,16000.0,Automatic,28000.0,Diesel,2.1
2019,31609.0,Semi-Auto,1825.0,Diesel,2.0
2015,17200.0,Automatic,40961.0,Diesel,2.1
2019,27495.0,Semi-Auto,20400.0,Diesel,2.0
2019,36980.0,Semi-Auto,16.0,Diesel,2.0
2019,26450.0,Semi-Auto,8439.0,Diesel,1.6
2018,23199.0,Semi-Auto,8942.0,Petrol,1.5
2016,16009.0,Automatic,39924.0,Diesel,1.6
2020,29989.0,Automatic,1000.0,Petrol,1.5
2019,24500.0,Semi-Auto,2827.0,Petrol,1.5
2016,17491.0,Semi-Auto,33532.0,Diesel,2.1
2018,14600.0,Manual,15950.0,Petrol,2.0
2014,10393.0,Automatic,140000.0,Diesel,2.1
2019,32495.0,Semi-Auto,7499.0,Petrol,1.5
2016,17900.0,Automatic,25522.0,Petrol,2.0
2015,11500.0,Manual,84830.0,Petrol,2.0
2016,12795.0,Automatic,100000.0,Hybrid,2.0
2012,8495.0,Automatic,51564.0,Petrol,1.8
2020,31480.0,Semi-Auto,19.0,Diesel,2.0
2015,15500.0,Automatic,32967.0,Diesel,2.1
2019,31999.0,Semi-Auto,1000.0,Diesel,2.0
2020,39994.0,Semi-Auto,2499.0,Diesel,2.0
2017,15699.0,Manual,15252.0,Petrol,2.0
2019,32900.0,Semi-Auto,3579.0,Petrol,2.0
2016,13195.0,Automatic,102580.0,Diesel,2.1
2019,29690.0,Automatic,5653.0,Diesel,2.0
2016,17399.0,Semi-Auto,53000.0,Diesel,2.1
2017,22767.0,Automatic,30676.0,Diesel,2.1
2019,26249.0,Semi-Auto,10785.0,Diesel,2.0
2017,14965.0,Semi-Auto,40623.0,Diesel,1.6
2015,15480.0,Manual,35223.0,Diesel,2.1
2017,19795.0,Semi-Auto,21000.0,Diesel,2.1
2019,28980.0,Automatic,5500.0,Diesel,2.0
2019,23990.0,Automatic,1647.0,Petrol,1.5
2017,17230.0,Semi-Auto,33538.0,Petrol,2.0
2017,18258.0,Semi-Auto,51304.0,Diesel,2.1
2015,12995.0,Automatic,45024.0,Diesel,2.1
2019,53991.0,Automatic,8011.0,Petrol,3.0
2014,16499.0,Automatic,34032.0,Diesel,2.1
2019,28499.0,Automatic,2646.0,Petrol,1.5
2019,30890.0,Automatic,7265.0,Diesel,2.0
2017,19545.0,Semi-Auto,32000.0,Diesel,2.1
2017,18399.0,Semi-Auto,23393.0,Diesel,2.1
2017,19199.0,Semi-Auto,8306.0,Petrol,2.0
2019,19980.0,Semi-Auto,14285.0,Petrol,1.5
2017,21500.0,Semi-Auto,9238.0,Petrol,2.0
2017,16991.0,Semi-Auto,41603.0,Diesel,2.1
2016,15000.0,Automatic,85040.0,Hybrid,2.0
2019,20149.0,Semi-Auto,11784.0,Petrol,1.5
2018,18599.0,Automatic,32854.0,Diesel,2.1
2016,15890.0,Semi-Auto,34499.0,Diesel,2.1
2013,10999.0,Automatic,63930.0,Diesel,2.1
2019,33699.0,Semi-Auto,2200.0,Diesel,2.0
2017,23400.0,Semi-Auto,35270.0,Diesel,2.1
2017,17981.0,Semi-Auto,13881.0,Diesel,2.1
2019,33283.0,Automatic,6388.0,Diesel,2.0
2016,17800.0,Automatic,26866.0,Diesel,2.1
2017,32995.0,Automatic,10750.0,Petrol,3.0
2017,16450.0,Automatic,29219.0,Diesel,2.1
2014,15499.0,Semi-Auto,34527.0,Diesel,2.1
2018,28342.0,Semi-Auto,10025.0,Petrol,2.0
2019,24980.0,Semi-Auto,5453.0,Petrol,1.5
2019,30599.0,Semi-Auto,3601.0,Petrol,2.0
2019,22291.0,Automatic,5266.0,Petrol,1.5
2019,32026.0,Automatic,11471.0,Diesel,2.0
2018,29249.0,Semi-Auto,4574.0,Diesel,2.0
2017,24124.0,Automatic,35062.0,Diesel,2.1
2015,17089.0,Semi-Auto,27501.0,Diesel,2.1
2016,20299.0,Semi-Auto,35207.0,Diesel,2.1
2016,18300.0,Automatic,34295.0,Hybrid,2.0
2015,12299.0,Manual,73227.0,Petrol,2.0
2019,29990.0,Automatic,6542.0,Diesel,2.0
2018,22805.0,Automatic,11259.0,Diesel,2.1
2016,23999.0,Semi-Auto,10000.0,Diesel,2.1
2019,25799.0,Automatic,7508.0,Diesel,2.0
2017,16299.0,Automatic,30612.0,Diesel,2.1
2016,16799.0,Automatic,38785.0,Diesel,2.1
2018,30995.0,Semi-Auto,5514.0,Petrol,2.0
2019,24924.0,Semi-Auto,12907.0,Diesel,2.0
2020,41450.0,Automatic,3897.0,Petrol,1.5
2017,22980.0,Automatic,26844.0,Diesel,2.1
2019,62399.0,Semi-Auto,7580.0,Petrol,4.0
2019,42995.0,Semi-Auto,101.0,Petrol,3.0
2017,20500.0,Semi-Auto,40782.0,Diesel,2.1
2018,31995.0,Semi-Auto,11300.0,Petrol,3.0
2015,17441.0,Semi-Auto,49910.0,Diesel,2.1
2020,31995.0,Semi-Auto,5000.0,Diesel,1.6
2015,13295.0,Automatic,87980.0,Hybrid,2.0
2019,22299.0,Manual,5800.0,Petrol,1.6
2015,14440.0,Semi-Auto,30380.0,Diesel,2.1
2017,18250.0,Automatic,26036.0,Diesel,2.1
2019,24640.0,Automatic,11900.0,Petrol,1.5
2019,20999.0,Semi-Auto,13318.0,Diesel,2.0
2016,16000.0,Automatic,34107.0,Diesel,2.1
2017,27699.0,Semi-Auto,33475.0,Petrol,3.0
2018,23990.0,Automatic,12220.0,Petrol,1.5
2018,19490.0,Semi-Auto,11810.0,Diesel,2.1
2016,15220.0,Semi-Auto,39656.0,Diesel,2.1
2017,22124.0,Semi-Auto,28848.0,Petrol,2.0
2019,24980.0,Semi-Auto,6539.0,Petrol,1.5
2018,22770.0,Semi-Auto,21200.0,Diesel,2.1
2017,48399.0,Automatic,15066.0,Petrol,4.0
2016,14000.0,Automatic,45000.0,Diesel,2.1
2019,26998.0,Automatic,8024.0,Petrol,1.6
2015,16122.0,Semi-Auto,46522.0,Diesel,1.6
2019,27099.0,Semi-Auto,1059.0,Petrol,1.5
2019,30840.0,Semi-Auto,7532.0,Petrol,2.0
2019,26899.0,Semi-Auto,2239.0,Petrol,1.5
2019,31799.0,Semi-Auto,6805.0,Petrol,2.0
2019,27990.0,Automatic,5824.0,Diesel,1.6
2018,22199.0,Semi-Auto,19302.0,Diesel,2.1
2019,24399.0,Semi-Auto,15028.0,Petrol,1.5
2020,32659.0,Semi-Auto,1000.0,Diesel,1.6
2019,29999.0,Semi-Auto,7193.0,Petrol,2.0
2019,29980.0,Semi-Auto,9782.0,Diesel,2.0
2019,59950.0,Automatic,152.0,Petrol,4.0
2016,14000.0,Manual,47140.0,Diesel,2.1
2019,67199.0,Semi-Auto,2270.0,Petrol,4.0
2019,25995.0,Semi-Auto,10085.0,Diesel,2.0
2016,17600.0,Automatic,19581.0,Petrol,2.0
2019,27400.0,Automatic,348.0,Diesel,2.0
2013,21999.0,Automatic,41866.0,Petrol,6.2
2019,36980.0,Automatic,9.0,Diesel,2.0
2019,25749.0,Semi-Auto,13807.0,Diesel,2.0
2020,29950.0,Semi-Auto,101.0,Diesel,2.0
2019,45199.0,Semi-Auto,7635.0,Petrol,3.0
2012,7699.0,Automatic,80299.0,Diesel,2.1
2019,20299.0,Semi-Auto,14375.0,Diesel,2.0
2016,20191.0,Automatic,47651.0,Diesel,2.1
2016,31995.0,Automatic,11891.0,Petrol,3.0
2017,16500.0,Manual,9793.0,Petrol,2.0
2019,31890.0,Automatic,2850.0,Diesel,2.0
2016,18700.0,Semi-Auto,33237.0,Diesel,2.1
2019,25349.0,Semi-Auto,9728.0,Petrol,1.5
2017,16998.0,Semi-Auto,26281.0,Diesel,1.6
2017,17490.0,Automatic,37484.0,Diesel,2.1
2017,18795.0,Automatic,46294.0,Diesel,2.1
2019,25549.0,Semi-Auto,15016.0,Diesel,2.0
2019,24995.0,Automatic,3485.0,Petrol,1.5
2019,25400.0,Semi-Auto,14682.0,Petrol,1.5
2019,28900.0,Automatic,5250.0,Petrol,1.5
2019,27490.0,Semi-Auto,11000.0,Diesel,2.0
2019,25999.0,Semi-Auto,10914.0,Petrol,1.5
2019,24799.0,Semi-Auto,19484.0,Diesel,2.0
2019,24295.0,Automatic,6063.0,Petrol,1.5
2017,18980.0,Semi-Auto,23589.0,Diesel,2.1
2018,28789.0,Semi-Auto,7800.0,Diesel,2.0
2016,17850.0,Automatic,38000.0,Diesel,2.1
2019,29427.0,Semi-Auto,3085.0,Petrol,2.0
2016,31342.0,Automatic,34587.0,Petrol,3.0
2017,22400.0,Automatic,25000.0,Petrol,2.0
2019,26256.0,Semi-Auto,14895.0,Diesel,2.0
2017,17440.0,Semi-Auto,63019.0,Diesel,2.1
2019,22699.0,Semi-Auto,23185.0,Petrol,1.5
2019,31480.0,Semi-Auto,16.0,Diesel,2.0
2019,26589.0,Semi-Auto,3762.0,Diesel,1.6
2019,19980.0,Semi-Auto,15057.0,Diesel,2.1
2016,25932.0,Semi-Auto,24420.0,Petrol,2.0
2017,18498.0,Semi-Auto,48404.0,Hybrid,2.0
2017,22590.0,Semi-Auto,41131.0,Diesel,2.1
2019,30995.0,Automatic,5999.0,Petrol,2.0
2019,36999.0,Semi-Auto,1000.0,Diesel,2.0
2018,19998.0,Semi-Auto,11468.0,Petrol,2.0
2019,22980.0,Semi-Auto,7442.0,Petrol,1.5
2018,18750.0,Automatic,21103.0,Petrol,2.0
2016,15998.0,Semi-Auto,25202.0,Diesel,1.6
2015,14699.0,Automatic,69037.0,Hybrid,2.1
2019,28980.0,Semi-Auto,10696.0,Petrol,1.5
2019,30799.0,Automatic,7264.0,Diesel,2.0
2016,22999.0,Semi-Auto,26673.0,Diesel,2.1
2019,31199.0,Automatic,4842.0,Petrol,1.5
2017,20790.0,Semi-Auto,22485.0,Hybrid,2.1
2019,24998.0,Semi-Auto,16103.0,Petrol,1.5
2017,18632.0,Semi-Auto,45595.0,Hybrid,2.0
2019,25699.0,Automatic,3350.0,Diesel,1.6
2019,42999.0,Semi-Auto,8751.0,Petrol,3.0
2019,28351.0,Automatic,555.0,Diesel,2.0
2019,26140.0,Semi-Auto,11674.0,Diesel,2.0
2017,22052.0,Automatic,13567.0,Diesel,2.1
2018,28789.0,Semi-Auto,9797.0,Diesel,2.0
2018,23899.0,Automatic,10945.0,Diesel,2.0
2017,31741.0,Semi-Auto,13500.0,Petrol,3.0
2017,21489.0,Automatic,19878.0,Diesel,2.1
2020,34495.0,Automatic,6000.0,Diesel,2.0
2019,29386.0,Automatic,8013.0,Petrol,1.5
2019,20249.0,Semi-Auto,14481.0,Petrol,1.5
2016,19000.0,Automatic,32743.0,Hybrid,2.0
2019,28995.0,Automatic,3000.0,Petrol,1.5
2015,16495.0,Automatic,41130.0,Hybrid,2.0
2019,31980.0,Semi-Auto,16.0,Diesel,2.0
2019,23949.0,Semi-Auto,18542.0,Petrol,1.5
2010,7490.0,Automatic,60000.0,Diesel,2.1
2017,14420.0,Manual,33273.0,Diesel,2.1
2016,12392.0,Automatic,124000.0,Diesel,2.1
2018,28480.0,Semi-Auto,3748.0,Petrol,1.5
2019,25299.0,Semi-Auto,4004.0,Petrol,1.5
2019,28450.0,Automatic,4001.0,Diesel,2.0
2019,24499.0,Semi-Auto,12902.0,Diesel,2.0
2017,24699.0,Semi-Auto,19000.0,Petrol,2.0
2012,9099.0,Automatic,54275.0,Diesel,2.1
2013,7495.0,Semi-Auto,77718.0,Diesel,2.1
2013,12999.0,Automatic,23790.0,Diesel,2.1
2017,16991.0,Semi-Auto,29907.0,Diesel,2.1
2017,17890.0,Semi-Auto,26514.0,Diesel,2.1
2019,27299.0,Semi-Auto,1000.0,Petrol,1.5
2015,17790.0,Automatic,8726.0,Diesel,2.1
2019,28999.0,Semi-Auto,2392.0,Petrol,1.5
2018,19980.0,Semi-Auto,3891.0,Petrol,1.5
2018,25000.0,Semi-Auto,11150.0,Diesel,2.1
2017,21999.0,Automatic,14709.0,Petrol,2.0
2019,30200.0,Semi-Auto,4589.0,Diesel,2.0
2014,13251.0,Semi-Auto,56219.0,Diesel,2.1
2018,20000.0,Automatic,11870.0,Petrol,2.0
2019,35248.0,Automatic,2645.0,Petrol,1.5
2018,49990.0,Semi-Auto,19870.0,Petrol,4.0
2016,18990.0,Automatic,38000.0,Diesel,2.1
2017,18490.0,Semi-Auto,46430.0,Diesel,2.1
2018,18900.0,Automatic,25569.0,Diesel,2.1
2019,20849.0,Semi-Auto,10776.0,Diesel,2.0
2020,69995.0,Semi-Auto,250.0,Petrol,4.0
2019,23948.0,Automatic,16496.0,Petrol,1.5
2019,25699.0,Semi-Auto,11744.0,Petrol,1.5
2015,9793.0,Manual,113000.0,Diesel,2.1
2016,13690.0,Manual,49761.0,Diesel,2.1
2016,19099.0,Semi-Auto,5690.0,Diesel,2.1
2015,16995.0,Manual,15000.0,Diesel,2.1
2017,19099.0,Semi-Auto,22260.0,Diesel,2.1
2015,15750.0,Manual,34672.0,Diesel,2.1
2019,25599.0,Semi-Auto,12187.0,Petrol,1.5
2016,19700.0,Automatic,19292.0,Diesel,2.1
2019,20549.0,Semi-Auto,13276.0,Diesel,2.0
2019,36995.0,Automatic,100.0,Petrol,1.5
2019,28810.0,Automatic,2695.0,Diesel,2.0
2018,19000.0,Automatic,22291.0,Diesel,2.1
2014,15490.0,Automatic,50000.0,Diesel,2.1
2019,27066.0,Automatic,6655.0,Petrol,2.0
2018,15999.0,Semi-Auto,41650.0,Diesel,2.1
2016,14477.0,Automatic,72000.0,Diesel,1.6
2018,18799.0,Automatic,28848.0,Diesel,2.1
2018,19950.0,Semi-Auto,33082.0,Diesel,2.1
2017,21700.0,Semi-Auto,23114.0,Diesel,2.1
2019,19799.0,Semi-Auto,14401.0,Petrol,1.5
2019,31999.0,Automatic,999.0,Diesel,2.0
2018,20490.0,Semi-Auto,11773.0,Petrol,2.0
2016,15999.0,Semi-Auto,9000.0,Diesel,2.1
2019,26099.0,Semi-Auto,9227.0,Petrol,1.5
2013,8995.0,Automatic,70000.0,Diesel,2.1
2018,20690.0,Semi-Auto,15750.0,Petrol,2.0
2019,30299.0,Automatic,7478.0,Diesel,2.0
2020,29980.0,Semi-Auto,9.0,Petrol,1.5
2017,16999.0,Automatic,33368.0,Diesel,2.1
2017,19895.0,Semi-Auto,8142.0,Diesel,2.1
2014,15498.0,Semi-Auto,23772.0,Diesel,2.1
2017,20100.0,Automatic,13659.0,Petrol,2.0
2019,20349.0,Semi-Auto,14006.0,Petrol,1.5
2019,28900.0,Automatic,6000.0,Petrol,2.0
2016,14000.0,Automatic,45000.0,Diesel,2.1
2019,41000.0,Semi-Auto,5339.0,Petrol,3.0
2018,22900.0,Semi-Auto,4500.0,Petrol,1.5
2016,14580.0,Semi-Auto,33113.0,Diesel,2.1
2019,44000.0,Semi-Auto,3999.0,Petrol,3.0
2015,10477.0,Semi-Auto,81816.0,Petrol,2.0
2017,19350.0,Semi-Auto,35707.0,Diesel,2.1
2019,23016.0,Automatic,7264.0,Petrol,1.5
2018,22900.0,Automatic,6200.0,Petrol,1.5
2020,30395.0,Automatic,2500.0,Diesel,2.0
2016,17750.0,Semi-Auto,22090.0,Diesel,2.1
2017,22495.0,Semi-Auto,13919.0,Diesel,2.1
2019,44480.0,Semi-Auto,1752.0,Petrol,3.0
2017,23995.0,Semi-Auto,14120.0,Diesel,2.1
2019,24055.0,Automatic,7475.0,Diesel,2.0
2015,15695.0,Automatic,60185.0,Diesel,2.1
